Year,Month,Make,Model,Segment,Body,Engine,Transmission,County,Range,Quantity
2024,March,LAND ROVER,range rover,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,March,LAND ROVER,range rover evoque r,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,March,LAND ROVER,range rover evoque r,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,4.0
2024,March,LAND ROVER,range rover evoque r,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,March,LAND ROVER,range rover evoque r,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Westmeath,,2.0
2024,March,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,9.0
2024,March,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,30.0
2024,March,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,March,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,,3.0
2024,March,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kerry,,1.0
2024,March,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,March,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,March,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Waterford,,1.0
2024,March,LAND ROVER,velar,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,4.0
2024,March,LAND ROVER,velar,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,,1.0
2024,March,LAND ROVER,velar,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,March,LAND ROVER,velar,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Offaly,,1.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Cork,,2.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Clare,,1.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,,24.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Donegal,,2.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Galway,,2.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Kildare,,1.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Limerick,,2.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Longford,,1.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,March,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Sligo,,1.0
2024,March,LEXUS,rx,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,,5.0
2024,March,LEXUS,rx,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,March,LEXUS,rx,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,March,LEXUS,rx,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Donegal,,1.0
2024,March,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Cork,,2.0
2024,March,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,,10.0
2024,March,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,March,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Kildare,,2.0
2024,March,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Kilkenny,,2.0
2024,March,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Wexford,,1.0
2024,March,MAZDA,mx,Sports Standard (G1),Jeep,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,March,MAZDA,mx,Sports Standard (G1),Jeep,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,March,MERCEDES-BENZ,amg,Sports Prestige (G2),Station Wagon,electric,automatic,Dublin,,1.0
2024,March,MERCEDES-BENZ,c class,Medium Prestige (D2),Saloon,diesel/plug-in electric hybrid,automatic,Dublin,,1.0
2024,March,MERCEDES-BENZ,c class,Medium Prestige (D2),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,,3.0
2024,March,MERCEDES-BENZ,cla class,Sports Standard (G1),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,,3.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Estate,diesel/plug-in electric hybrid,automatic,Dublin,,3.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Clare,,1.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Dublin,,6.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Galway,,2.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Kilkenny,,1.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Kerry,,1.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Meath,,1.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Monaghan,,1.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Tipperary,,1.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Waterford,,1.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,March,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,March,MERCEDES-BENZ,eqa,Small SUV (C3),Station Wagon,electric,automatic,Dublin,,3.0
2024,March,MERCEDES-BENZ,eqa,Small SUV (C3),Station Wagon,electric,automatic,Limerick,,1.0
2024,March,MERCEDES-BENZ,eqb,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,1.0
2024,March,MERCEDES-BENZ,eqb,Medium SUV (D3),Station Wagon,electric,automatic,Carlow,,1.0
2024,March,MERCEDES-BENZ,eqb,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,4.0
2024,March,MERCEDES-BENZ,eqb,Medium SUV (D3),Station Wagon,electric,automatic,Galway,,2.0
2024,March,MERCEDES-BENZ,eqb,Medium SUV (D3),Station Wagon,electric,automatic,Kilkenny,,1.0
2024,March,MERCEDES-BENZ,eqb,Medium SUV (D3),Station Wagon,electric,automatic,Kerry,,1.0
2024,March,MERCEDES-BENZ,eqe,Large Prestige (E2),Saloon,electric,automatic,Clare,,1.0
2024,March,MERCEDES-BENZ,eqe,Large Prestige (E2),Saloon,electric,automatic,Dublin,,12.0
2024,March,MERCEDES-BENZ,eqe,Large Prestige (E2),Station Wagon,electric,automatic,Dublin,,1.0
2024,March,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,1.0
2024,March,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Clare,,2.0
2024,March,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Cavan,,1.0
2024,March,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,23.0
2024,March,MERCEDES-BENZ,eqs suv,Large SUV (E3),Station Wagon,electric,automatic,Dublin,,1.0
2024,March,MERCEDES-BENZ,gla class,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,4.0
2024,March,MERCEDES-BENZ,gla class,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,March,MERCEDES-BENZ,gla class,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,,2.0
2024,March,MERCEDES-BENZ,gla class,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Laois,,1.0
2024,March,MERCEDES-BENZ,gla class,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Waterford,,1.0
2024,March,MERCEDES-BENZ,glc,Medium SUV (D3),Hatchback,diesel/plug-in electric hybrid,automatic,Cork,,2.0
2024,March,MERCEDES-BENZ,glc,Medium SUV (D3),Hatchback,diesel/plug-in electric hybrid,automatic,Dublin,,1.0
2024,March,MERCEDES-BENZ,glc,Medium SUV (D3),Station Wagon,diesel/plug-in electric hybrid,automatic,Dublin,,6.0
2024,March,MERCEDES-BENZ,glc,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,,2.0
2024,March,MERCEDES-BENZ,glc,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,3.0
2024,March,MERCEDES-BENZ,gle class,Medium SUV (D3),Station Wagon,diesel/plug-in electric hybrid,automatic,Dublin,,1.0
2024,March,MERCEDES-BENZ,gle class,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,March,MERCEDES-BENZ,gle coupe,Sports Prestige (G2),Station Wagon,diesel/plug-in electric hybrid,automatic,Dublin,,5.0
2024,March,MERCEDES-BENZ,gle coupe,Sports Prestige (G2),Station Wagon,diesel/plug-in electric hybrid,automatic,Galway,,1.0
2024,March,MERCEDES-BENZ,gle coupe,Sports Prestige (G2),Station Wagon,diesel/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,March,MERCEDES-BENZ,gle coupe,Sports Prestige (G2),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,2.0
2024,March,MERCEDES-BENZ,s class,Luxury Prestige (F2),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,,2.0
2024,March,MG,hs,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,,2.0
2024,March,MG,hs,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,March,MG,hs,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Wexford,,1.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Cork,,12.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Clare,,4.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Dublin,,21.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Galway,,8.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Kildare,,1.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Kerry,,2.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Limerick,,1.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Louth,,3.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Meath,,3.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Monaghan,,2.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Mayo,,3.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Tipperary,,2.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Waterford,,3.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Westmeath,,2.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Wicklow,,1.0
2024,March,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Wexford,,1.0
2024,March,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Cork,,1.0
2024,March,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Clare,,1.0
2024,March,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Dublin,,10.0
2024,March,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Cork,,3.0
2024,March,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Clare,,2.0
2024,March,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Cavan,,1.0
2024,March,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Dublin,,9.0
2024,March,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Meath,,1.0
2024,March,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Wexford,,1.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Cork,,3.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Dublin,,15.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Donegal,,1.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Kildare,,6.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Kerry,,1.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Louth,,2.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Meath,,1.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Monaghan,,1.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Mayo,,3.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Offaly,,1.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Roscommon,,1.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Tipperary,,1.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Waterford,,3.0
2024,March,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Westmeath,,2.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Tipperary,,1.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Wicklow,,2.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Cork,,1.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Clare,,1.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Dublin,,12.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Galway,,1.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Kerry,,2.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Limerick,,4.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Louth,,3.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Leitrim,,1.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Meath,,3.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Roscommon,,3.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Waterford,,1.0
2024,March,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Wexford,,1.0
2024,March,OPEL,astra,Small Standard (C1),Hatchback,electric,automatic,Cork,,1.0
2024,March,OPEL,corsa,Mini Standard (B1),Hatchback,electric,automatic,Dublin,,1.0
2024,March,OPEL,grandland x,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,,2.0
2024,March,OPEL,grandland x,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,March,OPEL,mokka,Small SUV (C3),MPV,electric,automatic,Carlow,,1.0
2024,March,OPEL,mokka,Small SUV (C3),MPV,electric,automatic,Dublin,,3.0
2024,March,OPEL,mokka,Small SUV (C3),MPV,electric,automatic,Louth,,1.0
2024,March,OPEL,mokka,Small SUV (C3),MPV,electric,automatic,Monaghan,,1.0
2024,March,OPEL,mokka,Small SUV (C3),MPV,electric,automatic,Mayo,,1.0
2024,March,PEUGEOT,208,Mini Standard (B1),Hatchback,electric,automatic,Dublin,,2.0
2024,March,PEUGEOT,208,Mini Standard (B1),Hatchback,electric,automatic,Wexford,,1.0
2024,March,PEUGEOT,308,Small Standard (C1),Estate,electric,automatic,Kilkenny,,1.0
2024,March,PEUGEOT,308,Small Standard (C1),Estate,electric,automatic,Sligo,,1.0
2024,March,PEUGEOT,308,Small Standard (C1),Hatchback,electric,automatic,Dublin,,1.0
2024,March,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,,4.0
2024,March,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,March,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Waterford,,1.0
2024,March,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Wexford,,1.0
2024,March,PEUGEOT,508,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,,2.0
2024,March,PEUGEOT,2008,Small SUV (C3),MPV,electric,automatic,Kildare,,1.0
2024,March,PEUGEOT,3008,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,,9.0
2024,March,PEUGEOT,rifter,MPV Compact (M1),MPV,electric,automatic,Dublin,,4.0
2024,March,PEUGEOT,rifter,MPV Compact (M1),MPV,electric,automatic,Donegal,,1.0
2024,March,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Dublin,,8.0
2024,March,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Monaghan,,1.0
2024,March,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Wicklow,,1.0
2024,March,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,March,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,,29.0
2024,March,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Kildare,,1.0
2024,March,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,March,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Louth,,2.0
2024,March,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,March,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Tipperary,,1.0
2024,March,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Waterford,,1.0
2024,March,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,March,PORSCHE,taycan,Luxury Prestige (F2),Hatchback,electric,automatic,Dublin,,7.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Cork,,4.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Dublin,,8.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Kildare,,1.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Louth,,3.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Mayo,,1.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Offaly,,2.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Tipperary,,1.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Waterford,,1.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Wicklow,,2.0
2024,March,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Wexford,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Cork,,2.0
2024,March,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Dublin,,11.0
2024,March,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Kildare,,3.0
2024,March,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Limerick,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Louth,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Meath,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Offaly,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Sligo,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,5.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Clare,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Cavan,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Carlow,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,48.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Donegal,,3.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Galway,,4.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Kildare,,9.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Kerry,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Limerick,,2.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Longford,,2.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Louth,,3.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Laois,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Meath,,6.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Offaly,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Roscommon,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Sligo,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Tipperary,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Waterford,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Westmeath,,1.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Wicklow,,9.0
2024,March,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Wexford,,2.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Cork,,26.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Dublin,,109.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Galway,,6.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Kildare,,16.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Kilkenny,,3.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Kerry,,5.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Limerick,,6.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Laois,,2.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Meath,,9.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Monaghan,,2.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Mayo,,1.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Roscommon,,2.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Tipperary,,2.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Waterford,,3.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Westmeath,,2.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Wicklow,,13.0
2024,March,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Wexford,,4.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Cork,,21.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Carlow,,3.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Dublin,,110.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Donegal,,1.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Galway,,3.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Kildare,,18.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Kilkenny,,2.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Kerry,,3.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Limerick,,3.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Louth,,3.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Leitrim,,1.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Laois,,3.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Meath,,13.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Monaghan,,2.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Roscommon,,4.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Sligo,,2.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Tipperary,,1.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Waterford,,3.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Wicklow,,7.0
2024,March,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Wexford,,4.0
2024,March,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,3.0
2024,March,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Cavan,,2.0
2024,March,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,22.0
2024,March,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Galway,,3.0
2024,March,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Kildare,,3.0
2024,March,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Kilkenny,,3.0
2024,March,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Limerick,,1.0
