Year,Month,Make,Model,Segment,Body,Engine,Transmission,County,Quantity
2024,October,FORD,puma,Small SUV (C3),MPV,petrol electric (hybrid),manual,Kildare,1
2024,October,FORD,puma,Small SUV (C3),MPV,petrol electric (hybrid),manual,Kilkenny,1
2024,October,FORD,puma,Small SUV (C3),MPV,petrol electric (hybrid),manual,Kerry,2
2024,October,FORD,puma,Small SUV (C3),MPV,petrol electric (hybrid),manual,Louth,1
2024,October,FORD,puma,Small SUV (C3),MPV,petrol electric (hybrid),manual,Laois,1
2024,October,FORD,puma,Small SUV (C3),MPV,petrol electric (hybrid),manual,Tipperary,1
2024,October,FORD,puma,Small SUV (C3),MPV,petrol electric (hybrid),manual,Wicklow,1
2024,October,HONDA,jazz,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Dublin,2
2024,October,HONDA,jazz,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Wexford,1
2024,October,HONDA,hr-v,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Dublin,1
2024,October,HONDA,hr-v,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Offaly,1
2024,October,HONDA,cr-v,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Meath,1
2024,October,HYUNDAI,ioniq 5,Large SUV (E3),MPV,electric,automatic,Dublin,1
2024,October,HYUNDAI,ioniq 5,Large SUV (E3),MPV,electric,automatic,Wicklow,1
2024,October,HYUNDAI,kona,Small SUV (C3),MPV,electric,automatic,Dublin,4
2024,October,HYUNDAI,kona,Small SUV (C3),MPV,electric,automatic,Mayo,1
2024,October,HYUNDAI,kona,Small SUV (C3),MPV,electric,automatic,Waterford,1
2024,October,HYUNDAI,kona,Small SUV (C3),MPV,electric,automatic,Westmeath,2
2024,October,HYUNDAI,ioniq 6,Medium Prestige (D2),Saloon,electric,automatic,Dublin,2
2024,October,HYUNDAI,tucson,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Dublin,3
2024,October,HYUNDAI,tucson,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Kildare,2
2024,October,HYUNDAI,tucson,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Limerick,3
2024,October,HYUNDAI,tucson,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Louth,1
2024,October,HYUNDAI,tucson,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Meath,1
2024,October,HYUNDAI,kona,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Cork,1
2024,October,HYUNDAI,kona,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Dublin,4
2024,October,HYUNDAI,kona,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Kildare,1
2024,October,HYUNDAI,kona,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Limerick,1
2024,October,HYUNDAI,kona,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Mayo,1
2024,October,HYUNDAI,tucson,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Cork,1
2024,October,HYUNDAI,tucson,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,6
2024,October,HYUNDAI,tucson,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Meath,1
2024,October,HYUNDAI,tucson,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Tipperary,1
2024,October,HYUNDAI,santa fe,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,1
2024,October,HYUNDAI,santa fe,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,6
2024,October,HYUNDAI,santa fe,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Galway,1
2024,October,HYUNDAI,santa fe,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,1
2024,October,HYUNDAI,santa fe,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Meath,1
2024,October,HYUNDAI,santa fe,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Roscommon,1
2024,October,HYUNDAI,santa fe,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Westmeath,1
2024,October,HYUNDAI,santa fe,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wicklow,1
2024,October,JEEP,compass,Large SUV (E3),MPV,petrol electric (hybrid),automatic,Dublin,1
2024,October,KIA,ev6,Large Standard (E1),MPV,electric,automatic,Cork,2
2024,October,KIA,ev6,Large Standard (E1),MPV,electric,automatic,Clare,1
2024,October,KIA,ev6,Large Standard (E1),MPV,electric,automatic,Dublin,10
2024,October,KIA,ev6,Large Standard (E1),MPV,electric,automatic,Donegal,1
2024,October,KIA,ev6,Large Standard (E1),MPV,electric,automatic,Kildare,1
2024,October,KIA,ev6,Large Standard (E1),MPV,electric,automatic,Louth,1
2024,October,KIA,ev6,Large Standard (E1),MPV,electric,automatic,Meath,1
2024,October,KIA,ev6,Large Standard (E1),MPV,electric,automatic,Mayo,3
2024,October,KIA,ev6,Large Standard (E1),MPV,electric,automatic,Wicklow,1
2024,October,KIA,ev9,Large SUV (E3),MPV,electric,automatic,Dublin,4
2024,October,KIA,ev9,Large SUV (E3),MPV,electric,automatic,Donegal,1
2024,October,KIA,ev9,Large SUV (E3),MPV,electric,automatic,Kildare,1
2024,October,KIA,ev3,Small Standard (C1),MPV,electric,automatic,Dublin,6
2024,October,KIA,niro,Small Standard (C1),Station Wagon,electric,automatic,Cork,1
2024,October,KIA,niro,Small Standard (C1),Station Wagon,electric,automatic,Dublin,3
2024,October,KIA,niro,Small Standard (C1),Station Wagon,electric,automatic,Donegal,1
2024,October,KIA,niro,Small Standard (C1),Station Wagon,electric,automatic,Galway,1
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Cork,2
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Clare,1
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Dublin,3
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Donegal,1
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Kerry,1
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Limerick,1
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Louth,1
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Mayo,2
2024,October,KIA,niro,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Dublin,9
2024,October,KIA,niro,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Meath,1
2024,October,KIA,stonic,Small SUV (C3),Station Wagon,petrol electric (hybrid),automatic,Dublin,2
2024,October,KIA,cee'd,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,7
2024,October,KIA,cee'd,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Kildare,1
2024,October,KIA,cee'd,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Louth,1
2024,October,KIA,sorento,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,5
2024,October,KIA,sorento,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Kerry,1
2024,October,KIA,sorento,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Limerick,1
2024,October,KIA,sorento,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Tipperary,1
2024,October,KIA,sorento,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Waterford,1
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Cork,2
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Clare,2
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,4
2024,October,KIA,sportage,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Kilkenny,1
2024,October,KIA,niro,Small Standard (C1),MPV,petrol/plug-in electric hybrid,automatic,Dublin,2
2024,October,KIA,niro,Small Standard (C1),MPV,petrol/plug-in electric hybrid,automatic,Kilkenny,1
2024,October,KIA,niro,Small Standard (C1),MPV,petrol/plug-in electric hybrid,automatic,Kerry,1
2024,October,KIA,sportage,Medium SUV (D3),MPV,diesel electric (hybrid),manual,Dublin,1
2024,October,LAND ROVER,range rover,Large SUV (E3),Hatchback,petrol/plug-in electric hybrid,automatic,Cork,1
2024,October,LAND ROVER,defender,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,2
2024,October,LAND ROVER,defender,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Meath,1
2024,October,LAND ROVER,range rover,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,3
2024,October,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,5
2024,October,LAND ROVER,discovery sport,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,3
2024,October,LAND ROVER,range rover evoque r,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,1
2024,October,LEXUS,ux,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Waterford,2
2024,October,LEXUS,nx,Medium SUV (D3),Jeep,petrol electric (hybrid),automatic,Cork,1
2024,October,LEXUS,es,Large Prestige (E2),Saloon,petrol electric (hybrid),automatic,Dublin,1
2024,October,LEXUS,es,Large Prestige (E2),Saloon,petrol electric (hybrid),automatic,Waterford,2
2024,October,LEXUS,lbx,Small Prestige (C2),Station Wagon,petrol electric (hybrid),automatic,Cork,3
2024,October,LEXUS,lbx,Small Prestige (C2),Station Wagon,petrol electric (hybrid),automatic,Dublin,13
2024,October,LEXUS,lbx,Small Prestige (C2),Station Wagon,petrol electric (hybrid),automatic,Waterford,2
2024,October,LEXUS,rx,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,1
2024,October,LEXUS,rx,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Waterford,1
2024,October,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,6
2024,October,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Meath,1
2024,October,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Waterford,1
2024,October,MAZDA,mx,Sports Standard (G1),Jeep,electric,automatic,Cork,1
2024,October,MAZDA,mx,Sports Standard (G1),Jeep,electric,automatic,Dublin,5
2024,October,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,13
2024,October,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Donegal,2
2024,October,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Meath,1
2024,October,MAZDA,cx-80,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Cork,1
2024,October,MAZDA,cx-80,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,6
2024,October,MAZDA,cx-80,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Galway,1
2024,October,MAZDA,cx-80,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Offaly,1
2024,October,MERCEDES-BENZ,glc,Medium SUV (D3),Station Wagon,diesel electric (hybrid),automatic,Cork,1
2024,October,MERCEDES-BENZ,glc,Medium SUV (D3),Station Wagon,diesel electric (hybrid),automatic,Dublin,1
2024,October,MERCEDES-BENZ,e class,Large Prestige (E2),Estate,diesel/plug-in electric hybrid,automatic,Dublin,1
2024,October,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Dublin,2
2024,October,MERCEDES-BENZ,gle class,Medium SUV (D3),Station Wagon,diesel/plug-in electric hybrid,automatic,Dublin,1
2024,October,MERCEDES-BENZ,eqe,Large Prestige (E2),Saloon,electric,automatic,Dublin,3
2024,October,MERCEDES-BENZ,eqe,Large Prestige (E2),Saloon,electric,automatic,Kilkenny,1
2024,October,MERCEDES-BENZ,eqs suv,Large SUV (E3),Station Wagon,electric,automatic,Dublin,1
2024,October,MERCEDES-BENZ,eqb,Medium SUV (D3),Station Wagon,electric,automatic,Cork,1
2024,October,MERCEDES-BENZ,eqa,Small SUV (C3),Station Wagon,electric,automatic,Dublin,1
2024,October,MERCEDES-BENZ,cla class,Sports Standard (G1),Saloon,petrol electric (hybrid),automatic,Dublin,4
2024,October,MERCEDES-BENZ,cla class,Sports Standard (G1),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,2
2024,October,MERCEDES-BENZ,gle class,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,2
2024,October,MERCEDES-BENZ,gla class,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,1
2024,October,MG,cyberster,Sports Standard (G1),Convertible,electric,automatic,Dublin,3
2024,October,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Cork,2
2024,October,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Dublin,8
2024,October,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Galway,1
2024,October,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Dublin,5
2024,October,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Mayo,1
2024,October,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Wicklow,1
2024,October,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Cork,1
2024,October,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Dublin,6
2024,October,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Galway,1
2024,October,MG,mg3,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Cork,1
2024,October,MG,mg3,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Dublin,2
2024,October,MG,mg3,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Galway,1
2024,October,MG,mg3,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Meath,1
2024,October,MG,mg3,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Wexford,2
2024,October,MINI,mini cooper,Mini Prestige (B2),Hatchback,electric,automatic,Dublin,7
2024,October,MINI,mini cooper,Mini Prestige (B2),Hatchback,electric,automatic,Kildare,1
2024,October,MINI,mini cooper,Mini Prestige (B2),Hatchback,electric,automatic,Kerry,1
2024,October,MINI,mini cooper,Mini Prestige (B2),Hatchback,electric,automatic,Meath,1
2024,October,MINI,mini countryman,Mini Prestige (B2),Jeep,electric,automatic,Dublin,1
2024,October,MINI,mini countryman,Mini Prestige (B2),Jeep,electric,automatic,Waterford,1
2024,October,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Cork,2
2024,October,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Dublin,2
2024,October,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Galway,1
2024,October,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Kildare,1
2024,October,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Meath,1
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Cork,10
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Clare,2
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Cavan,1
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Dublin,21
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Galway,1
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Kildare,8
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Kilkenny,1
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Kerry,1
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Limerick,2
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Louth,1
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Meath,4
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Offaly,1
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Tipperary,1
2024,October,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Wicklow,3
2024,October,NISSAN,qashqai,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Dublin,8
2024,October,NISSAN,qashqai,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Louth,1
2024,October,NISSAN,qashqai,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Tipperary,1
2024,October,NISSAN,juke,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Clare,2
2024,October,NISSAN,juke,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Galway,1
2024,October,NISSAN,juke,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Kildare,1
2024,October,NISSAN,juke,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Kilkenny,1
2024,October,NISSAN,juke,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Offaly,1
2024,October,NISSAN,juke,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Wicklow,1
2024,October,OPEL,mokka,Small SUV (C3),MPV,electric,automatic,Dublin,1
2024,October,PEUGEOT,208,Mini Standard (B1),Hatchback,electric,automatic,Galway,1
2024,October,PEUGEOT,208,Mini Standard (B1),Hatchback,electric,automatic,Meath,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Dublin,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Louth,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Wexford,1
2024,October,PEUGEOT,5008,Large SUV (E3),MPV,petrol electric (hybrid),automatic,Cork,1
2024,October,PEUGEOT,5008,Large SUV (E3),MPV,petrol electric (hybrid),automatic,Dublin,1
2024,October,PEUGEOT,5008,Large SUV (E3),MPV,petrol electric (hybrid),automatic,Wicklow,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Cork,4
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Clare,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Cavan,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Carlow,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Dublin,7
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Donegal,3
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Galway,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Kildare,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Kilkenny,2
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Limerick,2
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Meath,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Mayo,3
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Roscommon,1
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Tipperary,2
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Waterford,2
2024,October,PEUGEOT,3008,Medium SUV (D3),MPV,petrol electric (hybrid),automatic,Wicklow,1
2024,October,PEUGEOT,2008,Small SUV (C3),MPV,petrol electric (hybrid),automatic,Dublin,4
2024,October,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Clare,1
2024,October,POLESTAR,polestar 3,Large SUV (E3),Estate,electric,automatic,Dublin,2
2024,October,POLESTAR,polestar 3,Large SUV (E3),Estate,electric,automatic,Meath,1
2024,October,POLESTAR,polestar 3,Large SUV (E3),Estate,electric,automatic,Waterford,1
2024,October,POLESTAR,polestar 4,Medium SUV (D3),Hatchback,electric,automatic,Dublin,7
2024,October,POLESTAR,polestar 4,Medium SUV (D3),Hatchback,electric,automatic,Galway,1
2024,October,POLESTAR,polestar 4,Medium SUV (D3),Hatchback,electric,automatic,Kilkenny,1
2024,October,POLESTAR,polestar 4,Medium SUV (D3),Hatchback,electric,automatic,Limerick,1
2024,October,POLESTAR,polestar 4,Medium SUV (D3),Hatchback,electric,automatic,Wicklow,1
2024,October,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Cork,2
2024,October,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Clare,1
2024,October,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Dublin,25
2024,October,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Galway,1
2024,October,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Kildare,2
2024,October,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Kerry,1
2024,October,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Meath,1
2024,October,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Wicklow,5
2024,October,PORSCHE,taycan,Luxury Prestige (F2),Estate,electric,automatic,Kilkenny,1
2024,October,PORSCHE,taycan,Luxury Prestige (F2),Hatchback,electric,automatic,Dublin,3
2024,October,PORSCHE,macan,Large SUV (E3),Jeep,electric,automatic,Dublin,10
2024,October,PORSCHE,macan,Large SUV (E3),Jeep,electric,automatic,Wicklow,2
2024,October,PORSCHE,panamera,Luxury Prestige (F2),Hatchback,petrol/plug-in electric hybrid,automatic,Cork,1
2024,October,PORSCHE,panamera,Luxury Prestige (F2),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,2
2024,October,PORSCHE,panamera,Luxury Prestige (F2),Hatchback,petrol/plug-in electric hybrid,automatic,Meath,1
2024,October,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Cork,1
2024,October,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,1
2024,October,RENAULT,scenic,MPV Compact (M1),Hatchback,electric,automatic,Dublin,1
2024,October,RENAULT,clio,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Wexford,1
2024,October,RENAULT,arkana,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Dublin,4
2024,October,RENAULT,arkana,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Kildare,2
2024,October,RENAULT,arkana,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Mayo,1
2024,October,RENAULT,arkana,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Offaly,1
2024,October,RENAULT,arkana,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Wicklow,2
2024,October,RENAULT,arkana,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Wexford,1
2024,October,RENAULT,captur,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Cork,3
2024,October,RENAULT,captur,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Dublin,3
2024,October,RENAULT,symbioz,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Cork,1
2024,October,RENAULT,symbioz,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Dublin,2
2024,October,RENAULT,symbioz,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Galway,1
2024,October,RENAULT,symbioz,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Meath,1
2024,October,RENAULT,symbioz,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Tipperary,1
2024,October,RENAULT,austral,Medium SUV (D3),Jeep,petrol electric (hybrid),automatic,Limerick,1
2024,October,RENAULT,austral,Medium SUV (D3),Jeep,petrol electric (hybrid),automatic,Louth,1
2024,October,RENAULT,rafale,Medium SUV (D3),Jeep,petrol electric (hybrid),automatic,Galway,1
2024,October,SEAT,leon,Small Standard (C1),Estate,petrol electric (hybrid),automatic,Dublin,4
2024,October,SEAT,leon,Small Standard (C1),Estate,petrol electric (hybrid),automatic,Sligo,1
2024,October,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,2
2024,October,SKODA,octavia,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Cork,1
2024,October,SKODA,octavia,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Dublin,3
2024,October,SKODA,octavia,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Meath,1
2024,October,SKODA,octavia,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Waterford,1
2024,October,SKODA,kodiaq,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Cork,1
2024,October,SKODA,kodiaq,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,5
2024,October,SMART,smart 3,Medium SUV (D3),Hatchback,electric,automatic,Kildare,1
2024,October,SSANGYONG,torres,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,1
2024,October,SUBARU,solterra,Medium SUV (D3),Estate,electric,automatic,Dublin,1
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Cork,1
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Carlow,1
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Dublin,1
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Kildare,2
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Louth,1
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Meath,1
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Monaghan,1
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),manual,Cavan,1
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),manual,Dublin,3
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),manual,Kildare,2
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),manual,Kilkenny,1
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),manual,Laois,2
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),manual,Meath,2
2024,October,SUZUKI,swift,Mini Standard (B1),Hatchback,petrol electric (hybrid),manual,Tipperary,1
2024,October,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Cork,2
2024,October,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Dublin,19
2024,October,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Galway,1
2024,October,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Kildare,4
2024,October,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Kerry,1
2024,October,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Meath,1
2024,October,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Wicklow,3
2024,October,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Wexford,1
2024,October,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Dublin,5
